id,status,coord_x,coord_y,time
2804,Dead By Crowd,395669.57928123587,4440992.140116746,470
1502,Dead By Crowd,395649.0226914143,4440992.024485289,470
628,Dead By Crowd,395582.05423324247,4440992.260810973,470
833,Dead By Crowd,395560.91770093964,4440992.441071923,470
2373,Dead By Crowd,395677.6012260507,4440992.185240435,473
2678,Dead By Crowd,395646.93213588366,4440992.01272585,473
1770,Dead By Crowd,395647.786740942,4440992.017533029,473
2627,Dead By Crowd,395615.7962229859,4440991.971919684,473
2386,Dead By Crowd,395601.44237590535,4440992.095461003,473
4954,Dead By Crowd,395577.80161935464,4440992.297078995,473
3527,Dead By Crowd,395565.864108047,4440992.39888695,473
3579,Dead By Crowd,395271.05014255433,4441024.074613647,102
2581,Dead By Crowd,395271.1838984039,4441038.9076577565,102
1635,Dead By Crowd,395271.20473761007,4441041.218650997,102
3906,Dead By Crowd,395271.32510196243,4441054.566626085,102
4156,Dead By Crowd,395271.3840732847,4441066.6479389435,102
2501,Dead By Crowd,395271.41232701665,4441072.972939305,102
4983,Dead By Crowd,395271.4316447346,4441077.297485628,102
3375,Dead By Crowd,395270.9702424767,4441015.213981533,106
127,Dead By Crowd,395271.16859517124,4441037.21058413,106
1656,Dead By Crowd,395271.2628775917,4441047.666166488,106
1525,Dead By Crowd,395271.27582219173,4441049.10167622,106
3889,Dead By Crowd,395271.42575724266,4441075.979486703,106
2916,Dead By Crowd,395270.77343748556,4440993.2334961835,112
1994,Dead By Crowd,395270.81094047776,4440997.481352056,112
3704,Dead By Crowd,395271.23618429323,4441044.7059754,112
1292,Dead By Crowd,395271.34129992046,4441057.072512074,112
2527,Dead By Crowd,395271.4315138742,4441077.268190676,112
2174,Dead By Crowd,395271.43677437183,4441078.445827997,112
3508,Dead By Crowd,395270.7975074779,4440995.959834871,113
2463,Dead By Crowd,395270.8897369391,4441006.2862060815,113
4805,Dead By Crowd,395270.89157403464,4441006.489933389,113
4719,Dead By Crowd,395271.22892887937,4441043.901376024,113
3240,Dead By Crowd,395271.258175619,4441047.144734577,113
810,Dead By Crowd,395270.9109729791,4441008.641206768,115
3364,Dead By Crowd,395271.43677437183,4441078.445827997,115
2456,Dead By Crowd,395270.9467599205,4441012.609850255,116
4783,Dead By Crowd,395271.2754545699,4441049.060908271,116
4444,Dead By Crowd,395271.293397068,4441051.050666974,116
4592,Dead By Crowd,395271.35824710835,4441060.866381487,116
2442,Dead By Crowd,395271.3797950527,4441065.690195766,116
575,Dead By Crowd,395271.17135971144,4441037.517161724,118
3631,Dead By Crowd,395271.0089449164,4441019.505943327,119
756,Dead By Crowd,395271.35643704486,4441060.461172997,119
1096,Dead By Crowd,395270.7989131279,4440996.119048795,120
3535,Dead By Crowd,395271.01267826464,4441019.9199582515,120
4126,Dead By Crowd,395271.00266045966,4441018.809019603,120
2444,Dead By Crowd,395271.1568997769,4441035.913606829,120
4788,Dead By Crowd,395271.383545668,4441066.529824435,120
2462,Dead By Crowd,395271.409505218,4441072.34123947,120
3918,Dead By Crowd,395271.4130928618,4441073.144384657,120
1804,Dead By Crowd,395270.9990659334,4441018.410399527,121
2193,Dead By Crowd,395270.9718370444,4441015.390813372,121
4231,Dead By Crowd,395271.22838577407,4441043.841147591,121
2634,Dead By Crowd,395271.3584648045,4441060.915115872,121
3666,Dead By Crowd,395271.41023229767,4441072.504006615,121
63,Dead By Crowd,395271.43677437183,4441078.445827997,121
2103,Dead By Crowd,395271.27023910324,4441048.48253172,124
4332,Dead By Crowd,395271.3797663323,4441065.683766295,124
196,Dead By Crowd,395271.40902052773,4441072.232734657,124
1836,Dead By Crowd,395271.4313597532,4441077.233688489,124
2914,Dead By Crowd,395271.00164532854,4441018.696445199,125
3068,Dead By Crowd,395271.2054109993,4441041.293327449,125
540,Dead By Crowd,395271.3112401481,4441053.029400578,125
641,Dead By Crowd,395271.37857579946,4441065.417248567,125
1642,Dead By Crowd,395271.1512032588,4441035.281883395,126
1070,Dead By Crowd,395271.2665922664,4441048.078110591,126
1955,Dead By Crowd,395271.4044301578,4441071.205114963,126
4439,Dead By Crowd,395271.41328866326,4441073.188217592,126
619,Dead By Crowd,395271.4127786236,4441073.074037945,126
4003,Dead By Crowd,395270.80362227064,4440996.652439821,132
1481,Dead By Crowd,395271.1393196483,4441033.964033611,132
4456,Dead By Crowd,395271.1324592503,4441033.203240067,132
2928,Dead By Crowd,395271.23113206384,4441044.145701277,132
385,Dead By Crowd,395271.3002017008,4441051.805276356,132
2491,Dead By Crowd,395271.38100650546,4441065.961396727,132
3588,Dead By Crowd,395271.4203335578,4441074.765317595,132
562,Dead By Crowd,395271.1386117165,4441033.885526509,136
890,Dead By Crowd,395271.3527729275,4441059.640908134,136
1188,Dead By Crowd,395271.1300557072,4441032.936695755,138
2168,Dead By Crowd,395271.32237436395,4441054.264145194,138
718,Dead By Crowd,395271.3372936112,4441056.175642689,138
437,Dead By Crowd,395271.3640235816,4441062.1595273195,138
2903,Dead By Crowd,395271.0484838767,4441023.890672243,139
38,Dead By Crowd,395271.2169663631,4441042.574775856,139
3202,Dead By Crowd,395271.0691240068,4441026.17958866,140
2377,Dead By Crowd,395271.40791241295,4441071.984667375,140
4258,Dead By Crowd,395271.4185818685,4441074.373176985,140
1550,Dead By Crowd,395271.4169173535,4441074.000551601,140
1164,Dead By Crowd,395271.10537882405,4441030.200117897,141
4931,Dead By Crowd,395271.27637183643,4441049.162629842,141
2109,Dead By Crowd,395270.8996040019,4441007.380427968,142
1133,Dead By Crowd,395271.2343085486,4441044.497962054,142
2282,Dead By Crowd,395271.37169385375,4441063.876626989,142
2028,Dead By Crowd,395271.3187165184,4441053.85850324,145
230,Dead By Crowd,395271.38995699154,4441067.965090535,145
4883,Dead By Crowd,395271.4069572434,4441071.770839076,145
4369,Dead By Crowd,395271.4137748265,4441073.29705216,145
790,Dead By Crowd,395270.87169669487,4441004.285607684,148
2479,Dead By Crowd,395270.89246505965,4441006.58874487,148
1134,Dead By Crowd,395271.2530288107,4441046.573971995,148
4930,Dead By Crowd,395271.2447256746,4441045.653183975,148
774,Dead By Crowd,395271.2712211126,4441048.59143304,148
2089,Dead By Crowd,395271.317062021,4441053.675025407,148
856,Dead By Crowd,395270.90266824316,4441007.720241335,152
